Date,Asset,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8
2011-04-25,3746.285279700103,4442.161167224135,-428.88080094327034,729.2911652066343,64.35764642110416,234.9495315031138,-1195.5905516664902,-1013.1171110634822,-1735.6903023125258
2011-04-26,3778.6153159411347,4424.896129608069,-430.2716349094,728.3020051772614,83.83270539169916,243.23642950897306,-1185.0800550720442,-989.052168737544,-1714.1671607132214
2011-04-27,3769.751717533329,4422.464742889515,-442.22163186611243,705.2629088947169,68.13787951980112,230.400676396746,-1172.202671860547,-967.4282390630361,-1702.1316562578052
2011-04-28,3743.3401200709,4426.760674752858,-447.41489514267147,687.3793849795297,56.33897522435632,239.20286538734774,-1165.7548412182537,-991.2303369262169,-1669.4440971310553
2011-04-29,3742.3923353426494,4438.457485366221,-436.62076150690103,699.520512706129,57.306938239719216,253.0409913378096,-1175.8397288273395,-986.0677090730355,-1647.6704812507971
2011-05-02,3728.4008366248695,4417.277175294505,-437.43288155412966,711.9753524802738,62.281091910376176,251.64376276524627,-1175.826808895953,-998.0835334355695,-1662.4926779507402
2011-05-03,3732.965816149808,4436.396583002122,-454.12937583710965,690.6283256024171,67.1112707896516,247.17532230434017,-1173.9038784729787,-982.0781820921048,-1667.5963998862508
2011-05-04,3712.9936728463167,4442.91772583612,-461.17494137063346,688.6981463598722,58.9555506208053,258.4455304908554,-1177.6531478838756,-1000.6613857768782,-1659.999404273843
2011-05-05,3685.267647734136,4432.976983844569,-486.11299508226745,667.0756164305815,38.63674589986715,262.8592131989908,-1165.7410529954627,-977.3450450040752,-1658.87004918825
2011-05-06,3704.5230105463575,4454.549178455645,-459.9110425242416,679.4175370265741,62.69640791392578,276.70212889911636,-1174.319579436215,-981.5303758076292,-1645.1607413981608
2011-05-09,3695.2317475363348,4468.953927069224,-454.62348165620296,681.0988868008365,54.95298738793815,270.75088789217943,-1163.69406706244,-979.3588967301688,-1644.6768873488033
2011-05-10,3683.874712025609,4452.764633515418,-470.14525884236554,680.7075225507208,51.8586974596343,259.39857779108365,-1181.2794543588534,-967.5338275751219,-1634.9209859083624
2011-05-11,3658.730955300924,4451.352289770518,-468.3795927658783,633.3607554050723,25.831013700211656,244.76703392701597,-1180.2090583629852,-967.4104362613806,-1634.9417253974284
2011-05-12,3639.323253009134,4458.079231250619,-466.92593479197075,629.3480964914718,18.636471257433072,245.62472154408715,-1166.2208260640496,-968.9566788451787,-1625.2589985468235
2011-05-13,3656.3919341648275,4466.331116773834,-464.9188500981557,627.8671591848397,30.13539848058315,234.89102121839437,-1157.091515379304,-984.5366291453622,-1611.1110330361125
2011-05-16,3631.272510422314,4469.500586911674,-459.8732740352713,612.1341840874009,17.117521201587124,266.8618235186359,-1179.7591951151771,-987.272058066746,-1592.242550671129
2011-05-17,3609.1770742627027,4433.458254813657,-481.45067371540694,608.800229591797,9.702663579659884,276.8923821449548,-1199.0610345325917,-1028.4149054657346,-1618.3559851914133
2011-05-18,3612.3682958901195,4434.255201669274,-477.4204269992294,609.4152874785884,12.465866565099304,272.29111122669565,-1207.116287725416,-1043.7284169661289,-1595.3780146121676
2011-05-19,3567.929501431246,4412.555920155755,-496.8090091836261,602.8637192939345,-18.790030395688177,271.5380792362944,-1182.2606785784583,-1031.604216771016,-1592.2131038993798
2011-05-20,3546.838027838676,4394.055734922198,-496.50712946715163,590.8887063664931,-28.62242103608662,276.2416922320781,-1150.8891441356045,-996.7851354280645,-1586.1172227091079
2011-05-23,3548.4225688757447,4381.026797404749,-498.40045395516444,569.90325539216,-17.00382109425061,310.7705520017871,-1143.460811164152,-984.3007087388135,-1576.4010607556622
2011-05-24,3559.6323860391817,4375.899954942625,-514.3975780627288,589.5086710836188,-5.786858890076928,320.0524327464366,-1120.972710598819,-963.4957404306527,-1587.1150123194495
2011-05-25,3581.566527990443,4356.358193442546,-535.399686737502,611.5799798140306,12.492016451022437,342.0815698569654,-1123.4717994148177,-951.2052506134472,-1546.9126603775994
2011-05-26,3593.398893765468,4343.878900876081,-554.2860995377982,601.7265924706148,0.30056678127061787,362.46474151153916,-1104.9658166610234,-936.3761425491383,-1543.8938402877438
2011-05-27,3619.103262029585,4314.8342248639065,-576.3182625337904,612.9496558924702,22.60639429556852,376.77401884199276,-1105.2762846539881,-939.5315243888742,-1525.678316097775
2011-05-30,3613.8674459502704,4328.613031664523,-574.3852472202764,594.8540432271777,20.834070326957544,363.8400729469438,-1118.7962365408266,-952.3276664568867,-1529.5005335659328
2011-05-31,3630.0295514190907,4314.043099735912,-576.4904260278793,599.2580142577374,17.51404824668589,358.4382810204306,-1118.9140689416326,-935.9073387858257,-1535.7149451036885
2011-06-01,3625.8162562651028,4336.9237172188605,-554.7800033586886,585.6642399458574,14.30071112124699,387.0158015728275,-1124.2319979197346,-902.9452449092063,-1519.7196634034292
2011-06-02,3622.712531846532,4356.486523682203,-536.6001479310714,602.6157934034898,10.183074024299458,397.3477875344422,-1138.220091582682,-894.8686585232575,-1523.2977334817758
2011-06-03,3646.1805714224824,4358.504717912048,-540.4123291455146,612.0193163602089,9.463181459765451,410.42205619333663,-1152.7721322211928,-911.0893323453653,-1470.4041560016371
2011-06-06,3614.1607843284287,4367.236793188356,-562.9143818235189,610.6196137882982,-18.16926490770436,415.01859257329943,-1170.5816935329403,-918.5873079272886,-1495.1194661995794
2011-06-07,3576.3296208670913,4371.351116794306,-578.1481673624494,612.5688959927852,-55.660404292142175,420.64480044698394,-1181.3128954032363,-933.6775589785113,-1490.0529022774597
2011-06-08,3571.7280200232512,4356.61494064548,-587.7914868820997,622.4969703512897,-56.545266536308304,391.6491983627184,-1192.9616730964262,-949.4037054236868,-1491.5783782330107
2011-06-09,3541.718445257104,4357.215173245726,-598.5966866910737,602.9756032087225,-66.87466375295912,349.95395140490655,-1203.451426242943,-979.1925290092097,-1537.1847078661358
2011-06-10,3548.4660054652545,4375.710363069702,-579.7020071034415,615.974279268806,-60.545924422230996,365.60534665465275,-1209.9795571753616,-946.0294277522659,-1524.0354431733722
2011-06-13,3553.585643129963,4355.6394206808345,-591.4471937426044,616.7413977695933,-48.90576702514943,360.5839426261182,-1201.30314290948,-952.7886027019642,-1523.2812688732054
2011-06-14,3555.75520975269,4358.151604948689,-588.7982669405478,608.9220884942467,-50.343537793829,361.3890477385123,-1191.3774778485167,-950.4298962725197,-1506.7134133146997
2011-06-15,3574.240483571029,4346.369602396796,-595.9761788586493,623.6098177717088,-38.810040867273415,356.0335166063535,-1182.997210058205,-971.6355523917593,-1494.6457786531212
2011-06-16,3530.866110748106,4344.432933031599,-595.7790402308576,589.0097717043495,-72.29254606667746,372.54009928029313,-1202.5707870220076,-999.9775975372027,-1487.5181924954368
2011-06-17,3530.0044236542276,4345.368044594527,-581.6449106776079,576.9822809264406,-76.51471672042419,370.3386371369327,-1187.4180530115318,-962.0654271620183,-1518.6641390600626
2011-06-20,3529.716272532303,4363.2796148367115,-580.5543663842052,567.5750280041007,-80.9618487532108,379.87763993226577,-1218.848184284806,-970.3583391862968,-1506.4667109744878
2011-06-21,3540.2628718626443,4364.057698963664,-593.3038484129625,551.5943665807436,-73.79892716999314,348.68055540695536,-1230.7579276706238,-952.357765948837,-1536.4730879699528
2011-06-22,3553.99884549478,4371.885910551887,-584.5096799503165,568.9950247408412,-64.93197853747085,364.83016580029107,-1223.0344819190536,-929.2479621723121,-1548.8583018121165
2011-06-23,3570.5332289974854,4352.020192629024,-572.8301061701725,548.5183438137349,-50.440270399819156,381.098701857205,-1245.8694279186698,-929.3839274588676,-1541.2057508625976
2011-06-24,3608.4767094014364,4354.91853765364,-568.707519090907,567.7331808222898,-9.64055089792248,396.66801061753245,-1234.878555665568,-927.3270120743204,-1529.2689111652383
2011-06-27,3614.658260810041,4345.580726963685,-575.8574053247737,562.3219117624342,1.2784955329886998,390.57456692886444,-1212.4374899482618,-935.0952686925739,-1549.5245183523673
2011-06-28,3596.487597394684,4339.85287753769,-581.5446458274112,564.9257589593201,-13.849784286538238,393.87559830207147,-1216.2276996366536,-939.7381965733729,-1538.4909428822996
2011-06-29,3607.20630752427,4341.200641992872,-552.0442035020023,563.4007439828479,-6.421247301262838,387.32928309219005,-1183.8135042656827,-931.6821856708146,-1549.4096733037832
2011-06-30,3608.481468669496,4337.3042471696635,-538.9227358721464,554.9804069870574,-12.631612027349888,396.49449400533786,-1218.4378644566964,-907.283550994987,-1566.4115330110437
2011-07-01,3595.336939936417,4335.930175974077,-541.955274333021,551.496592183408,-9.581695318626089,396.73391045827884,-1207.3884729585557,-918.8482019536386,-1561.2372180358104
2011-07-04,3596.844671619869,4344.997772299223,-530.8290798499502,544.7947607321696,-13.0444378641821,393.03810987317434,-1218.7319221980483,-920.0438171426259,-1565.9741692120513
2011-07-05,3565.3050703327685,4356.677931590187,-507.7659936017081,528.9576249132415,-43.25931712052841,391.3719195711003,-1254.134811968233,-939.5107173532558,-1578.0189860238372
2011-07-06,3540.5382104133564,4380.291621556139,-489.9491030856586,520.6250250108938,-61.437764728999696,398.5488167946651,-1269.5006655256275,-926.6577413381742,-1562.5637886623076
2011-07-07,3509.2337845138923,4377.464321027429,-499.99619528059674,495.99733802281634,-70.90799041888476,415.1416712194314,-1244.4666229324307,-917.1303772882501,-1538.952842826317
2011-07-08,3511.775636865847,4348.064131948909,-518.0441578623197,504.883158555918,-49.221633435410126,395.3939392899854,-1240.6581289630976,-908.0936711816701,-1537.1476744187537
2011-07-11,3496.5634502199377,4348.730233908615,-510.92502694551723,494.5167396598035,-75.50851108355596,376.8610317411169,-1227.967787099873,-918.6107790695585,-1544.9906758562736
2011-07-12,3509.0383837794293,4337.514307494705,-518.4220862453676,497.82744900514336,-57.71739103716186,397.0761541458512,-1228.2905394797426,-916.485539299141,-1543.5233207420547
2011-07-13,3517.618817387565,4330.532647202324,-507.20744266223056,499.46806878911553,-45.97969732421518,406.14200094191983,-1240.9361732791654,-912.3176251310348,-1572.662149069229
2011-07-14,3533.277622894639,4326.691415086444,-499.78552812484173,515.1047884621057,-36.29329523898923,409.0789730776635,-1230.1466736734387,-910.0422180008098,-1564.995248037192
2011-07-15,3539.109229309823,4328.959075823351,-495.6582176954001,534.7198038624563,-35.526748497526,412.0073316842602,-1216.1871409070623,-893.5340813184895,-1579.5892602476447
2011-07-18,3561.6786927170074,4332.549747119607,-482.8789216591212,557.2498818468903,-31.053000165141498,401.92982394670184,-1236.2846452793892,-907.3719652894684,-1578.507164539363
2011-07-19,3591.344845756997,4341.191980924641,-473.72225957625716,571.7887626976112,-12.847852409344455,382.56519129862704,-1211.7379171596262,-906.9588758167384,-1594.1151381869713
2011-07-20,3583.2580925655097,4343.624801857398,-492.7188574430556,558.1503942003135,-22.4852613193234,375.609162921892,-1210.2942079237873,-912.2236681438808,-1605.1920520014305
2011-07-21,3582.38192169506,4365.113037311135,-490.5125483248582,555.3973068898476,-27.58696973109147,364.54932877537954,-1212.7843305631663,-907.6239192351129,-1611.5867918962535
2011-07-22,3570.3245130109476,4373.317158430524,-493.87780311139517,578.7016347451879,-31.665306525482038,339.98293109774727,-1171.9830261979969,-877.7953721107308,-1590.806111619092
2011-07-25,3548.5542838166507,4375.063086870868,-506.5896308044019,576.1022180150999,-40.41589874328315,340.69489070607483,-1167.9505275930183,-872.8112939449662,-1594.0001830962842
2011-07-26,3546.6819243867317,4383.9170762962785,-488.22555657270556,595.0186558662019,-39.431036513194385,332.99795780192494,-1174.8157314499022,-881.2052085936783,-1596.8816267632676
2011-07-27,3587.882662811126,4373.24395747819,-491.61884741878174,609.3425128355029,-11.830499035842308,294.9775982648382,-1156.6292003216163,-879.9621083618466,-1633.7881934352977
2011-07-28,3593.9624697811655,4408.077000710322,-489.92686824454637,609.7165650806605,-9.787701499996615,286.47730030409843,-1182.975427167768,-863.6594586715679,-1649.243200919606
2011-07-29,3567.0109699727323,4386.265032187803,-483.9435562440348,609.1648251076799,-18.71945411395336,305.71533508964444,-1178.017641363278,-835.2313842019727,-1643.692385661421
2011-08-01,3576.842167600746,4380.716649974237,-475.7295993687903,602.149917418242,0.035276581914217786,314.12835781318836,-1188.7173369672805,-837.6568490547364,-1627.523581604372
2011-08-02,3585.3104792771514,4368.379956093549,-476.8433874875762,605.2834554707506,4.653771461310612,302.7769242211127,-1180.72116087542,-837.7637952240351,-1635.691888285965
2011-08-03,3609.4050302093015,4343.34919342401,-510.23768743646104,618.2952408151393,25.23773759681137,306.14650816301537,-1165.7842753742216,-802.9565716261702,-1647.9925112908943
2011-08-04,3612.49931927254,4324.973610533294,-526.0104799952503,650.7277932162167,36.88632739162506,322.82112875340795,-1153.2809916901288,-808.6433425079908,-1627.7818913910432
2011-08-05,3590.3699232263066,4297.629737907656,-520.9994936355824,644.4234892363522,26.134333672006733,339.7103249903789,-1146.5999620786529,-802.1085047776457,-1631.4675950418525
2011-08-08,3589.974956654409,4311.297556102704,-510.78748748452443,617.8379982548176,26.24183425205854,361.75581874025784,-1149.6536152466224,-787.9188393337654,-1622.0214379004976
2011-08-09,3591.3180844380427,4344.136870213547,-515.83281949547,634.0540496632398,17.798474771837732,357.76418074755225,-1158.7868416254873,-789.5531319276561,-1626.0129864270757
2011-08-10,3616.2251962632986,4346.162118668116,-517.1705542396244,657.9258596825364,16.754826046064636,360.40384333003476,-1151.6085501760676,-788.8281377945104,-1622.5890102101605
2011-08-11,3609.4929691499788,4353.743032324614,-519.3837138643478,679.3425995278844,12.195773143235556,358.5565206821102,-1146.8541247186067,-794.7247198552196,-1609.1974734569521
2011-08-12,3630.9486755780877,4358.3103781627,-505.9994337743955,684.7741376556555,32.971817747725254,387.3946309160649,-1127.9445933741686,-799.0837356533093,-1599.5090913618333
2011-08-15,3645.1776573978473,4365.558913741849,-516.8890868906146,675.4951687957632,49.40718122301939,379.740678395591,-1122.5816316595524,-805.3276547275585,-1589.8304330643955
2011-08-16,3626.5162199386473,4349.587844392749,-524.599120689802,675.1551744424164,35.630002935131756,372.32113056094795,-1127.3857374699442,-810.2543402400162,-1570.6665028417751
2011-08-17,3634.4771129501955,4370.645153411388,-524.0325509467687,672.1789021172146,41.42791381630366,393.3189266642976,-1097.3267700526894,-803.1387368715605,-1540.2532733422938
2011-08-18,3625.47802088894,4369.0768605868025,-528.8057543743773,665.9920136778526,29.607471487948146,383.70335905676984,-1112.2725203369037,-799.2395516123746,-1549.2836421280876
2011-08-19,3600.549118109731,4338.421218906983,-518.0953730329893,635.6810293658643,10.618832691075568,373.5086992020879,-1115.2072315873752,-803.1791013439456,-1542.7014164623308
2011-08-22,3643.025410338267,4342.33615218653,-525.7096025177316,628.4821192496986,52.70899766900902,355.7558357673986,-1092.8207589244857,-821.567120208796,-1522.5072186394714
2011-08-23,3655.6879475863702,4350.91092763709,-544.8817920484157,632.1954712310189,69.17763841502403,332.0048789170171,-1105.8511159916306,-837.8038840931325,-1547.27869470033
2011-08-24,3629.670100315642,4355.304406303664,-551.0303274483344,630.9425126700673,57.68095910671411,356.465358126047,-1115.4174025047014,-846.4409803178335,-1544.4873704959386
2011-08-25,3632.093521582941,4331.5889914607205,-574.0799809749142,619.8636865781486,60.80191057962952,340.7541420178002,-1092.0615772970937,-828.3144106236648,-1573.1827964490774
2011-08-26,3637.5661557846565,4355.407643684325,-554.6553961940915,638.4253876443088,73.24081425516897,326.830764831514,-1076.4519366462368,-795.6834903597057,-1584.6771764684152
2011-08-29,3638.556931270429,4343.359623794476,-546.857059792432,670.071982647941,83.1696442750756,331.982076162996,-1082.2190799458735,-799.8630082193234,-1575.4778617721204
2011-08-30,3631.2617402620876,4349.224246773572,-541.4170065073179,659.8051913856523,88.70347889936602,347.7784009891691,-1078.205241788858,-853.8370123589888,-1580.8963668402841
2011-08-31,3637.6081152983747,4324.314374612715,-559.5386235860526,652.703266846918,100.07259411832456,331.3328340300209,-1088.0449316844438,-881.1349709178953,-1552.3825832880334
2011-09-01,3616.5512339613965,4302.8718049253885,-573.1763880413639,615.9962498491348,76.91074543476827,303.96715419071234,-1107.5046885448469,-887.7013139972504,-1572.8158637002846
2011-09-02,3588.993492955305,4299.868340422784,-581.3250559464145,609.1161392106926,50.473182235526,315.25823248325196,-1128.2897332650691,-875.288263242032,-1584.0577483175673
2011-09-05,3587.5793547915605,4285.7813394853365,-579.2244053611566,607.6714404065128,47.12983390642398,295.54428973917675,-1131.7486288869372,-884.6389480369327,-1606.395611879728
2011-09-06,3655.1692329620896,4289.262049161262,-595.0322131375051,646.9791276566232,90.94972662041175,330.4778737678175,-1149.728291943607,-882.5004372695182,-1583.117392541817
2011-09-07,3640.965558970824,4296.706287393893,-578.8632243596085,635.6808200487337,77.77848071108508,340.0306431316651,-1123.737365961441,-862.9331408613584,-1570.097619662941
2011-09-08,3608.3169049190333,4274.574894032377,-596.5325745994771,626.9199491427407,54.35413020748763,313.63009318342574,-1105.530662206973,-853.2968405573865,-1584.0831750072307
2011-09-09,3600.355942526075,4279.529843682803,-594.1972546144564,629.9479934605326,43.900161605425524,278.8109234665144,-1132.945069416125,-849.0682223817374,-1573.4143760254813
2011-09-12,3631.0697470041237,4287.623817447191,-608.293171369578,655.1037834619879,70.06755842350935,284.46243894508893,-1149.2852704183301,-858.6105101239378,-1553.6778862099127
2011-09-13,3618.410269392633,4278.9347274187185,-611.5749077760283,652.4532256700861,55.81526536520357,286.97491521506913,-1140.5921256174279,-870.8705319071,-1544.3118449929448
2011-09-14,3649.111754749191,4299.697357597697,-588.6652707042344,653.5791796229175,74.37710371766275,270.45810670799233,-1157.7622986042693,-882.5953257174542,-1547.5673246649687
2011-09-15,3683.073454883454,4310.474740355598,-588.7734940480013,648.8163359828591,91.04561080528686,272.6650093994306,-1158.0032126540877,-866.2786139671261,-1540.8847772309148
2011-09-16,3681.525785078695,4352.843519585749,-594.2462324770413,636.1914935677489,70.45491986853267,294.1623478139811,-1148.6646712300203,-878.5275579311675,-1529.983786110283
2011-09-19,3639.222875838211,4361.863156422152,-606.5300527543566,643.9825485654108,52.0363326043223,305.13844477794055,-1152.300114908233,-871.3011637939027,-1519.8411561691137
2011-09-20,3621.6057424940877,4363.145788342587,-597.8805516288576,644.1607606545826,61.304433539074125,319.8176490159576,-1165.8076706212955,-890.3044044604653,-1499.3270954563816
2011-09-21,3628.061192468585,4366.8228413273055,-600.1408942637447,665.1676639702625,70.12705889670576,314.9586098886473,-1180.920429510622,-899.1529211388706,-1496.1786903231691
2011-09-22,3638.805218440852,4354.962270257824,-596.5667688657497,676.9327525730839,85.19173624575683,302.76893368610604,-1176.3648457819459,-912.7540291479826,-1498.5833533401621
2011-09-23,3661.9118017302976,4355.16682298493,-599.4948826771208,674.6051399131816,110.71122465842245,310.12112780007965,-1202.7764479553448,-932.7117605652533,-1499.011656377947
2011-09-26,3654.046379809681,4337.451330491692,-614.6975465882315,671.309276277698,84.25347455329927,317.08023446687275,-1224.9512561165589,-975.3058713729215,-1506.0479022244278
2011-09-27,3669.126305394991,4307.3521074226865,-613.9228575300708,679.2579535891261,99.92933907956422,268.63651993414305,-1225.818347808688,-979.4453927306176,-1528.6439368222625
2011-09-28,3675.60361455269,4319.614809420855,-599.6961087659101,682.276789478964,102.49654858021177,273.5184869754071,-1206.8284884038203,-999.1682532199866,-1531.67245997839
2011-09-29,3709.955938777745,4311.402087868017,-601.7622838274478,700.5246580385788,133.058612785459,268.3732692498272,-1212.4613689711482,-990.6563197548471,-1536.007363774333
2011-09-30,3708.714291644273,4316.524222829478,-609.5791045579526,717.4470180095964,126.23068890867603,308.21755758769154,-1188.5030938112282,-992.4248268784717,-1508.5330058411714
2011-10-03,3721.7382417904996,4319.793497064964,-590.3706211551732,720.262193263505,118.0942985717952,315.4075331016661,-1185.2234153104332,-986.5945558001097,-1496.4793554792027
2011-10-04,3742.866233135604,4345.12591519917,-582.5753963358613,741.7291207171656,137.2669049720214,321.56832932321277,-1158.013227877289,-949.8966704183782,-1487.1887652269795
2011-10-05,3704.6324398623606,4305.20329645141,-590.665864535646,723.2796305946661,122.14315208902497,323.8973624724781,-1180.8121128072544,-958.2106193355443,-1492.6918768754242
2011-10-06,3694.850353697642,4298.185255262531,-585.4928377430094,734.1045824480448,105.34172633868673,326.4522946083828,-1188.1821133388707,-972.1009946793004,-1510.3048748030621
2011-10-07,3709.499188440283,4288.982986252617,-581.4802784583578,755.1017564083181,110.94044889997429,330.607238146187,-1164.1869084520968,-957.3960229621208,-1493.4514408366915
2011-10-10,3727.3755488949123,4272.554894251914,-595.7439045600295,771.3334993457217,123.09801218870325,325.15301910789276,-1154.812415248277,-949.1135166487168,-1485.599837643741
2011-10-11,3741.688111096218,4256.254058572135,-585.3186691350527,763.4295527057777,120.01376937372754,334.42840819435787,-1178.392856150872,-957.3068593840194,-1469.7222263786805
2011-10-12,3717.2667149185077,4240.733982758602,-586.2799971981551,745.8481413384939,107.65686903119206,329.537694845387,-1159.8596189629375,-940.7030469012248,-1454.8580834102224
2011-10-13,3724.828596239176,4247.050426423474,-609.6293659048758,768.964633016466,122.4836551468319,341.2777265299346,-1198.4565380526947,-997.081203088804,-1456.1854261355438
2011-10-14,3742.2065281770715,4245.421664013527,-592.8237619455656,779.8432812799742,147.57149872267837,344.47078755880943,-1194.5784233331583,-990.79527453683,-1458.770776429186
2011-10-17,3748.57248621348,4252.359389255712,-560.4244803744396,808.2935757578848,158.9063546767245,336.1903120551656,-1190.9681623598294,-975.0480738064996,-1485.7437598127703
2011-10-18,3728.1179185666138,4242.949426067016,-559.1527229858773,817.7598606972219,131.42921653796714,330.84292050369504,-1199.9404850630435,-995.5518882589378,-1474.5940967693075
2011-10-19,3706.651504592292,4233.876722429693,-526.5524973322495,778.2589347477633,110.93753829701836,340.0092974035115,-1210.573867451858,-1023.953187637878,-1472.4219330771773
2011-10-20,3714.017077042023,4192.016778823762,-531.4014396481034,772.5948038104996,111.5306331431816,351.44082169394505,-1195.6440669002227,-1042.1255717158474,-1466.5975189068897
2011-10-21,3701.0592689364807,4202.490484232292,-539.7722065501514,774.5715501593713,100.48898820677005,372.8240425576214,-1225.1076042042241,-1068.6273296432787,-1449.092467517357
2011-10-24,3699.8092072868326,4208.237432407718,-551.2835001669214,781.2377109400761,97.47309775058977,369.9238618454201,-1207.3560935736245,-1053.404237240408,-1434.4253062916553
2011-10-25,3688.4175377939005,4181.430691138865,-548.5029512406579,765.6192605171314,101.13552725184252,394.80411330990273,-1200.6572516191459,-1048.995342822072,-1423.7708368678152
2011-10-26,3692.5868183366433,4177.802512436702,-547.6142244920056,758.5554829851048,112.83011035060531,394.5184826310456,-1197.5963646428368,-1052.6255552795024,-1415.712657904354
2011-10-27,3683.623134342702,4158.629822607262,-549.9359756516826,761.4141370547818,101.89961445286599,396.4029197766513,-1189.8130527474286,-1054.1116104180046,-1388.961265743466
2011-10-28,3696.688039219968,4136.003432897815,-578.2265577107053,761.5156862357326,111.46365670738544,399.73161707808777,-1199.2498293186027,-1064.012873927981,-1391.5683111264198
2011-10-31,3679.347473208945,4131.791043922649,-602.8590013902792,750.6089061429982,105.86475478045872,412.12384687769054,-1205.4504756721208,-1060.8397746273072,-1385.6648161413564
2011-11-01,3685.513875268715,4135.615992692774,-588.9971189051291,750.1957455299644,107.8258245947685,419.892675147348,-1196.3629449685254,-1083.7421481308807,-1359.845502655698
2011-11-02,3673.9644392374034,4112.659028446644,-600.5548240863088,744.5984903967797,106.33099991258189,426.65739038541324,-1184.7955505292707,-1085.329239285851,-1367.5431510816045
2011-11-03,3691.03168069272,4131.3343445405535,-593.5292502669006,759.8030846552517,126.73560970530536,404.896506715374,-1198.1914330969853,-1098.9974853826382,-1376.6260951945658
2011-11-04,3667.351875003588,4130.176693672166,-598.8580061735188,758.3715632812809,107.69890320168543,407.964203889557,-1198.2406355802646,-1098.622928076409,-1358.3492861780326
2011-11-07,3620.993865720932,4124.842670901642,-573.6564003459127,722.6939825385871,58.24321905023612,438.5294490125664,-1164.2957105469413,-1076.1191888566525,-1323.8480608304988
2011-11-08,3637.5008556765165,4135.14615983688,-569.72366427405,721.4216051073449,69.45210890445196,452.7878942586092,-1195.9579302038865,-1074.0453952027347,-1311.8428698705698
2011-11-09,3628.367249724041,4132.781277098042,-567.0535852339219,731.0400909559478,74.12233342345053,438.4804223268152,-1202.0217459067308,-1077.1147574884903,-1341.8225918553665
2011-11-10,3623.9164850199727,4130.418327493525,-554.1152546591047,724.1592453491733,82.24898777725537,452.61452150380114,-1192.4556513956054,-1052.0761269375873,-1328.0693480190128
2011-11-11,3639.325253903275,4125.358445611134,-549.4487476940235,746.869323526417,91.68546335330961,466.0473945608012,-1189.3176394947513,-1060.4660090800123,-1321.6563915308814
2011-11-14,3670.237538831949,4123.806296165573,-530.6838911361226,798.2353579907203,111.290308336159,482.13542437973524,-1164.6153676069152,-1053.268490803303,-1287.0219081733828
2011-11-15,3657.490053533345,4138.703225755077,-508.1897472858429,773.9742617429945,110.58353349668005,464.6644360028463,-1152.399673782416,-1056.540289992816,-1306.7277422357017
2011-11-16,3670.063551895098,4145.0484971467085,-486.01598638666286,773.8855225951813,116.43529102828506,472.21386641954655,-1154.1895472283022,-1056.3492186781912,-1302.9268116775104
2011-11-17,3665.76551330922,4168.385089825138,-471.80441941540374,766.3427643763996,111.6788595278149,445.55675199251755,-1138.2466605910035,-1045.5479407177756,-1316.3641387818898
2011-11-18,3675.282343852998,4174.868014287312,-471.33462092619874,794.5791575668259,114.13200055822813,429.08463532062956,-1139.9609965161112,-1035.7983104363711,-1296.2801770548283
2011-11-21,3684.676703265754,4162.807991751543,-485.43529241242237,782.3868843249788,120.03894947114486,420.47893246096373,-1139.1737639281419,-1031.4250576296777,-1280.3182072610284
2011-11-22,3728.2499077373836,4150.4328527108255,-494.71837477628,793.5135858624651,152.40823924947097,391.0973531984682,-1118.9886369900619,-996.9716882984449,-1301.3205427927433
2011-11-23,3702.6398447940514,4156.186615614823,-511.3345804816741,772.5442713856112,116.29275687726852,398.95784609468456,-1102.2149464336835,-984.2482214991824,-1315.8447860009605
2011-11-24,3679.8789658775463,4128.018836785544,-533.167893862206,786.6359932649386,103.47852158484113,391.49579263102055,-1107.8553677247032,-988.135335981501,-1328.2885633522017
2011-11-25,3699.6700817548895,4127.982850744678,-518.9200139342997,787.6535455413662,113.29096286888785,383.36967809292787,-1112.68374875672,-996.7023713193802,-1304.7870549924464
2011-11-28,3684.664231015164,4165.142833005551,-503.013890780862,794.8014502336496,106.98639602173557,392.59709305475667,-1096.224748478358,-1000.119368424437,-1319.4636387276844
2011-11-29,3670.264411325046,4127.14368135893,-521.5163326687175,796.2616823653213,94.54500920766452,415.2658897300596,-1074.6558440812942,-996.0428656796397,-1335.5364543457692
2011-11-30,3671.784510021546,4100.735762090937,-515.6725465400216,805.6679202736684,111.34631214543765,418.7585149441618,-1083.457872452505,-990.1167729329247,-1339.8490578274511
2011-12-01,3690.3108177688096,4088.7949503453524,-509.572500054507,801.9239595702384,137.1696451016951,422.7480089651499,-1093.9498572404514,-982.0795854034695,-1343.0019203335
2011-12-02,3685.601826718443,4094.019761968815,-506.73974104105133,779.1535977028946,130.35954131425717,399.0833618022057,-1072.9609535503105,-954.7852612915748,-1364.4707332266578
2011-12-05,3680.4499035756257,4099.091308282558,-505.06117794771393,764.783251903601,128.5987238100497,388.7670434228651,-1086.187707159595,-986.9429255411239,-1373.8215232670864
2011-12-06,3682.3332360306144,4102.212835833266,-510.9308769260579,763.7045128853122,126.19599075074802,401.2073798067786,-1071.1420483747866,-971.405799848345,-1360.3640781153479
2011-12-07,3688.8245039393228,4097.225842550776,-501.6923330510709,780.5270685182488,129.28663610002639,394.8018908927861,-1073.1401493432086,-992.2797948943193,-1360.1531543449264
